"artistid","artist"
120535,kammerorchester c.ph.e. bach - h. haenchen
120536,vladimir spivakov
120538,"strauß festival orchestra, andré lenard"
120540,zacharias - zinman (13 & 21); & maksymiuk (8);
120544,"bernardi, mario: conductor"
120548,alexander markov
120557,tom beghin
120562,per kihlborg
120563,"symphonien no.. 2, 3 & 5"
120564,g.b. viotti
120565,"mozart - concerto for two & three pianos, k. 365 - 242"
120568,mozart - géza anda
120569,"blomstedt, herbert, staatskapelle dresden"
120572,ulveaus & andersson
120575,laberinto
120576,christian edition
120577,josquin des pres
120579,enrico garzilli
120580,garo
120581,"pepe romero, etc."
120582,dodi battaglia
120584,marcin kram & pawet maruszak
120585,canticle
120586,"london philharmonia, robert sharples"
120587,nicolasa belen
120588,"paras, jaso"
120589,groot orkest en kinderkoor
120591,chloe
120592,tchaikovsky - kirov opera & orchestra - gergiev
120593,scott fisher
120594,jeff tyzek and the rpo
120595,los tri-o
120597,beholder
120598,jagjit singh and chitra singh
120600,the string quartet
120601,breeze brass band
120602,sword
120603,barbee boys
120605,geraldine latty
120606,love is red
120612,owain phyfe
120613,prime time
120614,baby tunes - classical baby
120615,philharmonische cellisten köln
120616,ikuko kawai
120618,bach - les concertos pour 3 et 4 pianos
120624,new york vocal arts ensemble
120625,chris phillips
120628,orchestre de chambre jean-françois paillard
120630,i.q. music orchestra
120632,emile pandolfi
120633,shinichiro nakano
120634,james wilkinson
120635,peter herresthal
120638,michigan chamber players
120639,hord
120643,"antonio salieri - piano concerto, flute concerto, la tempest"
120647,"castello, dario"
120648,jonathan haas
120649,miroslav kejmar
120650,"the choir of christ church cathedral, oxford"
120654,wiener streichtrio
120656,verdi - karajan
120657,rolf riehm
120659,göbel-trio berlin
120660,"amy, gilbert"
120665,"theroyalphilharmonicorchestralondon,england,condfrankshipway"
120666,gewandhausorchester leipzig (kurt masur);
120667,alexander kalatschov
120669,robert woolley
120670,concertgebouw orchestra & nikolaus harnoncourt
120672,tubin
120674,saverio mercadante
120675,rafael iturri
120676,helmut rilling
120677,ludwig van beethoven - daniela ruso
120679,berlin chamber orchestra
120681,black dyke
120682,the brussels choral society
120683,musica contexta
120684,tyrone breuninger
120685,ian mckinnon - symphony nova scotia
120689,mozart & weber
120691,oliver kern
120692,"choir of king's college, cambridge, academy of ancient music"
120693,"cantus coelln, musica fiata"
120696,sir john tavener
120698,gorr
120701,beethoven - barenboim
120703,modo antiquo - f. m. sardelli
120704,borodin quartet - ivan mozgovenko
120707,jános bálint
120708,prague trio
120710,"rabin, michael"
120712,eva mei - bruno pratico
120718,adamus jan
120719,raahen puhallinorkesteri
120726,tatjana vassilieva
120727,mikhail chekalin
120728,antonin dvorak - joachim trio
120731,ancerl czech phil
120732,jozsef bazsinka
120735,the samaris trio
120738,the baltic trio
120742,"bach, joham sebastian"
120743,theatrum instrumentorum
120744,bernard winsemius (organ);
120746,"anthony pay et al, academy of st. mitw"
120750,widor & vierne
120753,herbert von krajan
120758,dana wilson - ithaca college wind ensemble
120759,orchestre philharmonique de vienne
120761,ralph gothoni
120762,fabio bionte - europa galanta
120763,"heifetz,  piatigorsky,  primrose"
120765,alexander glazunov
120772,"beecham, lpo"
120776,nikolai a. rimsky-korsakov
120778,knudåge riisager
120779,the royal edition 54
120783,geoffrey saba
120787,maria joao peres - augustin dumay
120788,nicola porpora
120790,"lili boulanger, gabriel faure"
120794,omaggio a heifetz
120798,phillippe graffin & pascal devoyon
120800,franz berwald
120801,mendelssohn (chamber choir of europe-nicol matt);
120807,mark gorenstein
120809,bruce hungerford
120812,the new hope orchestra
120813,joseph backer
120814,the saint olaf department of music
120816,the outfield
120818,eduardo falú
120819,lawrence p. vincent
120820,amy means
120822,joysong music
120824,mladisnki simfonièni orkester glasbene ¹ole celje
120825,string quartet
120826,stockholm guitar quartet
120827,the melevi ensemble
120835,kimbal dykes
120838,christine soest und david plüss
120839,louis colaiannia
120840,barbara nissman
120841,mercedes sosa
120843,loa falkman & co
120845,"maria callas, scala milano"
120853,thee chaiyadej
120854,"ekkehard weber, michael spengler & ulrike vier"
120855,neville marriner - acadamey of st. martin-in-the-field
120856,knut værnes
120857,bad company
120859,alfonso x el sabio
120860,ocventry cathedral and st. michaels singers
120861,hélène ségara
120862,bernd steinmann & stefan loos
120864,bartram nason
120866,froberger - pièces pour clavecin
120868,charles gound
120871,matthijs verschoor
120872,moniuszko
120874,chamber music society of lincoln center
120876,igor frantisak
120877,leo rosenblueth et al.
120879,louis-moreau gottschalk
120881,marshall styler
120882,philharmonic orchestra of monte carlo
120893,"ravel, debussy"
120895,claudio montverdi
120896,mouton
120897,"faure, g"
120898,johann strauss jr
120901,"john mark ainsley, tenor, tasmin little, violin, city of lon"
120902,michael whalen
120904,"deller consort, oriana concert choir and orch. - alfred dell"
120905,new haydn quartet
120912,elfrun gabriel
120915,haec dies
120917,denyce graves
120918,jouni somero
120922,louis thiry
120927,ji aeri áö¾ö¸®
120929,christiane oelze sopran
120934,pierre hamon
120935,angelique ionatos
120937,teresa catalán
120938,john williams & the boston pops orchestra
120939,"schumann robert, radio-sinfonieorchester stuttgart, sir nevi"
120940,e. gaayathri
120943,y orchestra
120945,"festival strings lucerne, rudolf baumgartner"
120946,beatriz corona
120951,geneviève soly
120952,wolfgang torkler
120953,"feasley, william"
120959,the sixteen and harry christophers
120962,no.5 in f major
120964,"peter schreier tenor , konrad ragossnig guitar"
120967,"grieg:  ivan zenaty, violin antonin kubalek, piano"
120968,rautavaara
120971,ah! my goddess¼@³õª©
120973,"beethoven, ludwig van, mussorgsky,modest,ravel, m."
120979,inbal segev
120981,the neginah orchestra
120982,"r.strauss, etc"
120986,henry cowell
120989,les arts florissants - william christie
120990,"tschaikowski, p.i."
120991,"barron,trombone,bb1004"
120994,james p. johnson
120996,thomas dausgaard
121000,vienna state opera orchestra - sir adrian boult
121003,georgij agratina & robert grudzien
121004,geroge frederic handel
121005,the instruments of the orchestra
121008,strauss familie
121009,the favorite great conductors
121010,"komidas choir, mekanejian"
121012,skip sempé
121013,karl böhm and bayreuther festspiele
121014,tottemo pheremone
121015,ensemble bash
121017,evgeny svetlanov
121020,madrid barroco & grover wilkins
121025,"ourt, nikolaus);"
121026,chor_bläser
121030,joby talbot
121033,mendelssohn - the complete symphonies
121036,"alan marks, piano"
121039,mendelssohn-daniel adni
121043,daniel bourgue & bertrand cazé
121044,"debussy, elgar, strauss"
121047,anna russell
121048,cpo
121050,dieupart charles-françois
121051,"philharmonia orchestra (klemperer, 1957);"
121053,kolo de menina
121057,curzon barenboim
121061,"schwanitz, dietrich, musik, alles was man hören muss,  moder"
121062,richar wagner-knappertsbusch
121066,shoenberg quartet
121067,"giovanni rovetta - cantus cölln, konrad junghänel"
121072,trey kenyon
121074,chic callas
121075,die sasek kinder
121077,edvard grieg - a. rasilainen
121079,armonic. etc.
121081,brian slawson
121083,felix pasache
121085,eugene ormady - the philadelphia orchestra
121094,the linfield college concert choir
121095,govanni
121096,hubert kappel
121097,strings orchesta
121099,baad
121101,luciano pavarotti - disc 5
121102,moscow theatre of music and poetry
121103,soul coughing
121104,morton gould & his orchestra
121110,debussy - zimerman
121111,marinella
121112,marcos goes
121114,sinfonietta académica
121115,mule train
121117,"gluck, vivaldi, allegri, charpentier, broschi"
121118,hurdy gurdy
121121,taake
121122,"sergio lara, joe reyes"
121124,rne (disco 8);
121126,kojo antwi
121128,reed & strings
121131,the bisons
121133,"kaskinen, simojoki"
121136,vizzutti & tyzik with national repertory orchestra
121137,patrick cassidy
121138,the webb brothers
121139,pochi & su coco band
121142,jean francois dandrieu
121143,the royal philharmonic orchestra - conductor stefan sanderli
121144,basler schlagzeug-ensemble
121149,lenka baarova
121150,tuan vu
121153,rossini - spering
121154,clara_haskil
121158,the william noll quartet
121159,stadtkapelle offenburg - thomas berger
121160,bedrich smetana - antonín dvorák
121161,"nott, jonathan, berliner philharmoniker"
121162,royal philharmonic orchestra - frank shipway
121163,liszt - strausz
121166,olli-pekka tuomisalo
121168,peter h. gilmore
121169,adam harasiewicz
121176,g f handel
121181,mozart (by oleg kagan and sviatoslav richter);
121182,william barnewitz & friends
121183,"gerhaher, huber, hypersion essemble"
121185,"leonard bernstein, nypo"
121187,"serkin, busch et al"
121190,boytronic
121194,tveitt - engeset
121196,"prokofiev, s"
121197,vladimir ashkebazy
121198,arturo márquez
121203,sedat ucan
121204,joseph hayden (1732-1809); & robert schumann (
121212,lucerne festival strings
121214,pavlina dokovska - piano
121215,denon4_2 mozart
121219,mozart akademie amsterdam
121220,tchaikovsky - svan lake
121222,françis poulenc
121223,"chopin, shura cherkassky piano"
121226,weber 46
121227,accademia corale città di saluzzo
121229,quatuor les adieux
121234,brüggen - kuijkens - haynes - leonhardt
121236,rafael bonavita
121238,the new world symphony orchestra
121240,maite beaumont
121243,ed alleyne-johnson
121244,cambridge symphony orchestra
121248,lera auerbach
121252,maazel
121253,roger webster
121255,royal stockholm philharmonic orchestra - rozhdestvensky
121256,nicholas angelich
121259,benjaminjuarez echenique
121262,eli heifetz - idith zvi
121264,complete organ works vol. 4
121267,"munch, boston s.o."
121273,amadeus mozart
121276,frédéric chopin (1810 - 1849);
121277,landesjugendorchester rheinland-pfalz
121279,choir of trinity college
121280,saint saens et al
121282,"the choir of new college, oxford"
121283,susan chan
121284,karl bohm (bayreuther festspiele 1966);
121290,elizabeth leonskaja
121292,elisso wirssaladze
121293,"micheal pietsch, thorsten hülsmann"
121296,"gavrilov, frederic chopin"
121299,carreras domingo pavaroti with levine
121300,"copland, aaron"
121306,alain lombard
121307,beethoven-furtwangler-berliner phil.
121310,jurabek murodov
121319,l`archibudelli
121320,"yefim brofman, los angeles po, dir. salonen"
121322,"perlman, itzhak"
121326,"james galway, marisa robles, academy of st martin in the fie"
121327,placido domingo with milnes ricciarelli
121329,mendelssohn - ward
121330,"anton kuerti, james sommerville, james campbell, james mason"
121331,yegor diachkov et jean saulnier
121333,messiaen olivier
121335,ray conniff
121336,rudy atwood
121338,andy cooney
121339,luciano pavarotti & jose carreras
121340,carlos paredes
121341,maría dolores pradera
121342,sam slobodian
121344,kenneth johnson
121346,st. olaf choirs & orchestra
121347,jörn baehr & harald rettich
121348,zlatko pejakovic
121351,"rebroff, ivan"
121353,mantovani &  orchestra
121354,andré modeste gréty
121356,les joyaux de la princesse
121358,jesus echevarria
121359,patrick stafford
121360,natural punch drunker
121361,josef suk & libor pesek
121363,fairchild
121364,applause
121365,richard tucker & robert merrill
121366,pepe and celin romero
121370,bobby fisher
121371,aleste
121377,luiz fideliz
121378,modern philharmonics
121379,"kazuhito yamashita, guitar"
121383,bach - hesperion xx - jordi savall
121384,blazena martnikova
121386,"brunilda gianneo (violin);, edith murano (piano);"
121387,chris eaton
121390,tomas savka
121391,david popper
121393,stevan pasero
121396,schola cantorum sancti pauli
121397,mozart & crusell
121406,michael praetorius (1571-1621);
121409,bad boys zydeco
121410,supergroove
121412,vladimir mikulka
121421,ens. clement janequin
121425,haydn - andsnes
121429,siroko
121430,deutsche blaserphilharmonie
121431,jerzy sterczyñski
121436,nystedt - mynbaev
121437,c.p.e. bach - siegfried pank
121441,daniel longhin
121442,yu li-na
121445,walter susskind
121448,penderecki string quartet
121453,ljadov - gunzenhauser
121455,günter klaus und gisèle herbet
121456,arcangelo corelli - hugo reyne and sebastien marq
121458,jon kimura parker
121459,oregon symphony
121463,susan milan & ian brown
121464,los playeros
121468,hel plasson
121472,"dr. thyagarajan, p.s. raghuraman, j. bhaktavatsala"
121475,emanuel ax
121478,beethoven - klaviersonaten
121480,itzhak perlman & oscar peterson
121481,froberger suites pour clavecin
121483,the london starlight orchestra & singers
121485,philippe lefebvre
121488,wiener residenzorchester
121492,fréderic chopin (shura cherkassky);
121500,"itzhak perlman, violin & daniel barenboim, piano"
121501,casals - festival at prades - disc 07
121503,baby's essential
121505,"sonia wieder-atherton, laurent cabasso"
121506,cluytens
121507,hermann suter
121509,"de larrocha, alicia"
121510,emma kirby
121511,otto olsson
121513,the international staff band
121514,chzech string ensemble
121516,da
121517,paul creston
121524,classical chillout
121525,your hundred best tunes
121535,namagiripettai krishnan
121537,prokofiev & tchaikovsky
121539,juno reactor
121540,heide emmert
121541,martin zonnenberg & czilla alfoldy-boruss
121543,herbert von kajaran & berliner philharmoniker
121547,dr.timothy a.schmidt
121548,"katia plaschka, petra hoffmann, monika bair-ivenz, roberto f"
121551,sgrizzi \\ scherchen · gayer \\ maderna
121552,collectionext
121554,"strauss, johann & josef"
121557,susan glaser
121560,"brahms, zarêbski"
121561,"per oien, robert aitken, geir henning braaten"
121562,orlando quartet
121564,pachelbel (london baroque);
121566,brahms - symphonie no. 1 & serenade no.2
121567,erich kunzel - cincinnati pops orchestra
121572,mozart_karlbohm_amsterdamconcertgebouw
121576,bamberg piano quintet - caspar da salo quartet
121578,mozart - for flute & harp k.299 - oboe and orchestra k. 314 
121586,david finckel cello and wu han piano
121589,drora bruck & isidoro roitman
121590,letajici rabin
121592,marsha thornton
121593,guadalupe pineda
121595,string quartet tribute
121596,graham cousens
121597,bones apart
121598,"chiesa, reverberi, thumann"
121602,wort des lebens bläserensemble
